date,Location,MinTemp,MaxTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,RainToday,RainTomorrow
19-11-2020,sivakasi,17.2,30.4,0,24,24,59,49,1011.6,1008.6,0,0
20-11-2020,sivakasi,19.3,24,0.8,13,20,89,87,1010.2,1007.6,0,0
21-11-2020,sivakasi,19.3,27.8,11,19,24,84,77,1010.7,1009.9,1,1
22-11-2020,sivakasi,21.1,29.4,0,22,24,68,63,1011.7,1009.7,0,0
23-11-2020,sivakasi,20.4,29.6,0,28,17,81,67,1013.6,1012.7,0,0
24-11-2020,sivakasi,16,29.4,3,9,19,69,29,1016.7,1015.2,1,1
25-11-2020,sivakasi,13.9,29.5,0,17,26,64,30,1019,1017.4,0,0
26-11-2020,sivakasi,15.8,31.6,0,17,15,58,32,1023,1021.4,0,0
27-11-2020,sivakasi,14.8,30.8,0,20,13,50,26,1028.5,1025.5,0,0
28-11-2020,sivakasi,13.9,29.9,0,15,19,53,30,1029.2,1024.8,0,0
29-11-2020,sivakasi,13.4,30.3,0,13,20,60,29,1026.1,1021.3,0,0
30-11-2020,sivakasi,16.6,30.4,0,15,7,46,26,1023.9,1019,0,0
01-12-2020,sivakasi,15.3,31.8,0,19,20,52,24,1021.4,1017.7,0,0
02-12-2020,sivakasi,15.7,31.9,0,9,13,50,27,1023.5,1020.3,0,0
03-12-2020,sivakasi,15.8,32.6,0,22,13,55,17,1025.1,1020.3,0,0
04-12-2020,sivakasi,15.4,31.9,0,15,13,58,29,1023.3,1019.3,0,0
05-12-2020,sivakasi,15.3,34.3,0,9,7,58,27,1021.5,1017.3,0,0
06-12-2020,sivakasi,16,33.6,0,17,13,55,27,1020.6,1016.3,0,0
07-12-2020,sivakasi,15.8,35.1,0,19,13,71,21,1017.9,1014,0,0
08-12-2020,sivakasi,17.7,34.3,0,24,19,72,13,1017.9,1015.2,0,0
09-12-2020,sivakasi,18.3,33.4,0,20,9,68,28,1019.2,1015.9,0,0
10-12-2020,sivakasi,18.9,32,0,26,13,57,25,1022,1018.1,0,0
11-12-2020,sivakasi,19.9,32.7,0,19,11,65,34,1021.7,1017.6,0,0
12-12-2020,sivakasi,20.9,33.7,0,20,11,63,29,1020,1016.2,0,0
13-12-2020,sivakasi,21.8,32.3,0,24,15,57,35,1019.2,1014.6,0,0
14-12-2020,sivakasi,19.5,31.1,0,24,15,67,36,1019.7,1015.9,0,0
15-12-2020,sivakasi,20.5,27.7,0,28,28,69,83,1018.1,1016.5,0,0
16-12-2020,sivakasi,17.5,25.7,8,11,17,99,63,1017.7,1014.2,1,1
17-12-2020,sivakasi,13.6,29,0,7,22,85,34,1017.3,1014.5,0,0
18-12-2020,sivakasi,12,29.5,0,13,7,72,31,1018.1,1014.4,0,0
19-12-2020,sivakasi,14.7,30,0,13,6,64,40,1018.6,1014.9,0,0
20-12-2020,sivakasi,18.3,27.8,0,17,13,50,39,1018.8,1014.8,0,0
21-12-2020,sivakasi,16.6,28.1,0,24,11,56,44,1018.6,1014.3,0,0
22-12-2020,sivakasi,18.8,26.8,0,28,15,57,45,1019.3,1016.2,0,0
23-12-2020,sivakasi,18.5,24.7,1.8,31,17,72,94,1019.2,1016.7,1,1
24-12-2020,sivakasi,17.5,29.4,9.4,17,22,70,45,1017.4,1014,1,1
25-12-2020,sivakasi,11.9,28.1,0,6,15,65,28,1014.9,1010.3,0,0
26-12-2020,sivakasi,18.2,30.5,0,9,26,48,34,1012.9,1008.8,0,0
27-12-2020,sivakasi,16.7,31.5,0,6,19,59,38,1013,1009.2,0,0
28-12-2020,sivakasi,15.8,22.4,0,20,24,50,38,1015.8,1014.9,0,0
29-12-2020,sivakasi,6.2,26.2,0,9,9,40,11,1019.6,1016.4,0,0
30-12-2020,sivakasi,9.5,28.1,0,15,7,47,23,1021.4,1018,0,0
31-12-2020,sivakasi,11.7,28.7,0,19,11,56,29,1021.6,1017.7,0,0
01-01-2021,sivakasi,14.1,28.9,0,22,7,47,22,1024.3,1020.2,0,0
02-01-2021,sivakasi,11.7,29,0,19,17,47,23,1025.6,1020.9,0,0
03-01-2021,sivakasi,13.6,29.1,0,20,11,49,33,1025.1,1019.8,0,0
04-01-2021,sivakasi,14,27.8,0,26,7,52,35,1024,1020,0,0
05-01-2021,sivakasi,13.6,28.3,1,24,15,48,36,1022.7,1017.7,0,0
06-01-2021,sivakasi,17,29.9,0,24,11,49,26,1021.9,1017.6,0,0
07-01-2021,sivakasi,16.8,29.8,0,13,11,50,28,1023,1018.6,0,0
08-01-2021,sivakasi,15.3,29.8,0,15,9,57,33,1022.4,1017.1,0,0
09-01-2021,sivakasi,16,31.1,0,22,22,60,27,1019.3,1013.9,0,0
10-01-2021,sivakasi,18.1,26.1,0,15,33,53,65,1015.1,1016.5,0,0
11-01-2021,sivakasi,5.1,24.8,0.2,17,19,61,17,1023.6,1020.1,0,0
12-01-2021,sivakasi,7.5,24.4,0,20,15,41,25,1021.9,1018.1,0,0
13-01-2021,sivakasi,12.4,27.5,0,13,19,45,20,1021.7,1018.3,0,0
14-01-2021,sivakasi,7.5,25.5,0,0,22,39,25,1023.2,1019.8,0,0
15-01-2021,sivakasi,7.5,25.9,0,17,13,47,24,1024.1,1020.2,0,0
16-01-2021,sivakasi,8.9,28.4,0,19,11,56,27,1026,1022,0,0
17-01-2021,sivakasi,11.8,28.3,0,15,13,57,35,1026.6,1022.6,0,0
18-01-2021,sivakasi,13.9,27.8,0,15,9,56,29,1025.8,1020.8,0,0
19-01-2021,sivakasi,15.9,25.6,0,17,19,51,42,1021.5,1016.9,0,0
20-01-2021,sivakasi,11.6,27.8,0,13,30,72,37,1017.2,1013.8,0,0
21-01-2021,sivakasi,4.3,21.2,0,11,28,47,19,1022.2,1019.2,0,0
22-01-2021,sivakasi,2.7,23.2,0,9,9,50,19,1021.8,1018.2,0,0
23-01-2021,sivakasi,3.2,25.3,0,7,7,38,16,1021.2,1017.5,0,0
24-01-2021,sivakasi,7.2,25.8,0,15,6,53,23,1021.9,1017.4,0,0
25-01-2021,sivakasi,9.3,26.5,0,17,6,53,26,1020.6,1015.7,0,0
26-01-2021,sivakasi,10.1,27.2,0,15,17,65,20,1016.8,1012.8,0,0
27-01-2021,sivakasi,7.1,19.5,0,41,33,33,16,1019,1017.3,0,0
28-01-2021,sivakasi,1.8,19.9,0,11,22,43,16,1021.8,1017.8,0,0
29-01-2021,sivakasi,1.8,22.1,0,6,17,48,25,1019.7,1015,0,0
30-01-2021,sivakasi,3.4,23.4,0,9,15,44,18,1017.8,1014.7,0,0
31-01-2021,sivakasi,6.5,22.8,0,19,13,50,26,1019.5,1016,0,0
01-02-2021,sivakasi,10.7,16.1,0,7,17,59,69,1019.2,1016,0,0
02-02-2021,sivakasi,6.1,21.5,1,9,28,67,26,1018,1015.6,0,0
03-02-2021,sivakasi,4,22.8,0,4,15,61,31,1020.9,1017.5,0,0
04-02-2021,sivakasi,8.3,23.3,0,13,15,61,34,1021.3,1018.1,0,0
05-02-2021,sivakasi,10.3,22.3,0,11,15,64,33,1019,1015.2,0,0
06-02-2021,sivakasi,4.7,22.4,0,9,15,76,30,1019.5,1015.8,0,0
07-02-2021,sivakasi,6.1,23.4,0,20,6,52,34,1020.7,1016.9,0,0
08-02-2021,sivakasi,9.6,20.9,0,19,11,62,62,1018.3,1014.8,0,0
09-02-2021,sivakasi,14.7,23.6,0.8,22,15,87,52,1011.6,1006.3,0,0
10-02-2021,sivakasi,11.1,18.8,5.2,22,30,78,64,1009.1,1007.5,1,1
11-02-2021,sivakasi,12.6,21.3,0,9,9,87,52,1015.5,1014,0,0
12-02-2021,sivakasi,9,22.3,0,11,24,79,50,1020.6,1015.1,0,0
13-02-2021,sivakasi,14.3,18.9,1.8,26,30,84,57,1012.3,1008.7,1,1
14-02-2021,sivakasi,8.4,14,17.2,19,20,85,93,1011.1,1009.3,1,1
15-02-2021,sivakasi,11.1,16.6,3.4,13,7,92,94,1013.4,1012.5,1,1
16-02-2021,sivakasi,8.6,18.6,2.4,9,4,100,65,1019.1,1016.2,1,1
17-02-2021,sivakasi,11,17.5,0.4,11,2,94,84,1018.8,1016.8,0,0
18-02-2021,sivakasi,12.2,18.3,3.2,7,15,93,59,1019.8,1017.4,1,1
19-02-2021,sivakasi,7.8,20.2,0.4,13,31,92,65,1015.4,1012.1,0,0
20-02-2021,sivakasi,9,20.8,0,19,26,84,43,1015,1012.7,0,0
21-02-2021,sivakasi,5.8,16.1,0,26,33,85,58,1017.9,1017.8,0,0
22-02-2021,sivakasi,2.4,19.4,0,6,19,92,32,1023.6,1021,0,0
23-02-2021,sivakasi,3.3,20.5,0,11,13,67,35,1023.1,1019,0,0
24-02-2021,sivakasi,2.7,18.4,0,13,31,76,32,1019,1015.7,0,0
25-02-2021,sivakasi,2,14.2,0,26,28,71,43,1023.1,1021,0,0
26-02-2021,sivakasi,1.3,14,0,9,22,78,40,1023.7,1020.7,0,0
27-02-2021,sivakasi,2.4,16.6,0,20,24,57,37,1023.2,1020.7,0,0
28-02-2021,sivakasi,0.6,18.5,0,9,9,74,25,1027.5,1025.9,0,0
01-03-2021,sivakasi,3.9,20.9,0,0,7,74,43,1031.3,1027.6,0,0
02-03-2021,sivakasi,6.6,21.5,0,17,15,63,29,1030.3,1026.1,0,0
03-03-2021,sivakasi,6.1,21.3,0,20,7,61,29,1028.4,1023.9,0,0
04-03-2021,sivakasi,8.3,19.8,0,19,20,70,59,1022.4,1018.1,0,0
05-03-2021,sivakasi,7.4,19,7.2,0,19,100,43,1020.2,1017.4,1,1
06-03-2021,sivakasi,2.6,16.4,0,6,30,80,45,1023.2,1021.8,0,0
07-03-2021,sivakasi,2.1,18.7,0,9,19,86,46,1027.5,1025.3,0,0
08-03-2021,sivakasi,2.9,20,0,11,4,83,43,1030.2,1028.7,0,0
09-03-2021,sivakasi,5.7,20.9,0,15,15,70,43,1033.1,1029.9,0,0
10-03-2021,sivakasi,6.8,21.7,0,7,11,73,31,1032.6,1028.3,0,0
11-03-2021,sivakasi,11.4,20.9,0,15,15,61,44,1029.4,1024.6,0,0
12-03-2021,sivakasi,10.1,21.6,0,20,19,64,43,1026.7,1022.3,0,0
13-03-2021,sivakasi,12.7,16.9,0.2,4,9,84,79,1022.7,1019.5,0,0
14-03-2021,sivakasi,5.7,13.5,1.8,20,24,75,46,1021.7,1019.5,1,1
15-03-2021,sivakasi,-3.3,13.2,0.2,11,13,84,40,1021.5,1018.9,0,0
16-03-2021,sivakasi,-2.3,13.4,0,9,9,82,39,1022.9,1019.8,0,0
17-03-2021,sivakasi,-1.6,13.7,0,9,15,82,37,1023.2,1021.5,0,0
18-03-2021,sivakasi,1.9,14.2,0,7,9,69,43,1025.7,1023.8,0,0
19-03-2021,sivakasi,6.5,10.2,0,4,9,80,72,1027,1025.2,0,0
20-03-2021,sivakasi,4.9,11.6,6,20,24,82,65,1029.8,1028.4,1,1
21-03-2021,sivakasi,-2.4,17.1,0.2,13,11,88,33,1029.3,1025.3,0,0
22-03-2021,sivakasi,4.9,19.9,0,17,19,67,35,1025.7,1019.6,0,0
23-03-2021,sivakasi,11.9,14.9,0.2,15,28,88,48,1019.6,1018.1,0,0
24-03-2021,sivakasi,5.7,11.6,0,11,11,88,72,1023.8,1020.9,0,0
25-03-2021,sivakasi,6.9,17.5,0.6,4,11,90,56,1023.7,1020.2,0,0
26-03-2021,sivakasi,8.8,21.2,0.4,15,13,61,33,1025.3,1022.6,0,0
27-03-2021,sivakasi,5.9,22.2,0,20,24,62,39,1027,1022.6,0,0
28-03-2021,sivakasi,13.2,21,0,17,13,70,58,1025.8,1022,0,0
29-03-2021,sivakasi,11.4,24,0,22,13,73,42,1023.3,1019.7,0,0
30-03-2021,sivakasi,13.3,23.2,0,24,22,70,50,1021.1,1016.4,0,0
31-03-2021,sivakasi,11.2,17.2,19,17,26,95,34,1018.6,1017.7,1,1
01-04-2021,sivakasi,6.2,15.9,0,24,28,78,48,1022.5,1021.1,0,0
02-04-2021,sivakasi,0.3,14.6,0,6,11,87,46,1025.9,1023.2,0,0
03-04-2021,sivakasi,1.4,18.3,0,19,6,73,36,1027,1023.7,0,0
04-04-2021,sivakasi,4.5,22.4,0,19,20,71,29,1024.9,1019.4,0,0
05-04-2021,sivakasi,9.6,14.8,0.6,9,9,83,92,1019.1,1015.7,0,0
06-04-2021,sivakasi,3.8,14.7,3.8,17,20,99,57,1022.3,1021,1,1
07-04-2021,sivakasi,1.3,15.9,0,7,15,88,38,1025,1022.4,0,0
08-04-2021,sivakasi,1,17.8,0,11,19,74,27,1028.4,1026.3,0,0
09-04-2021,sivakasi,0.9,18.2,0,6,7,62,37,1031,1027.7,0,0
10-04-2021,sivakasi,5.8,19.5,0,19,9,66,37,1029.3,1025.6,0,0
11-04-2021,sivakasi,8.1,19.9,0,11,7,71,45,1028.2,1025.1,0,0
12-04-2021,sivakasi,6.1,21,0,13,15,71,37,1030.4,1027.9,0,0
13-04-2021,sivakasi,7.8,22.1,0,24,7,61,35,1030.9,1026.9,0,0
14-04-2021,sivakasi,12.3,18.1,3.8,17,22,95,90,1024.9,1020.8,1,1
15-04-2021,sivakasi,12.1,17.4,16,28,15,99,92,1021.1,1018.8,1,1
16-04-2021,sivakasi,9.4,23.4,0.4,15,17,94,67,1020.2,1015.9,0,0
17-04-2021,sivakasi,13.6,17.7,32.6,6,19,95,72,1018.4,1019.6,1,1
18-04-2021,sivakasi,5.1,18.1,0.6,0,15,99,46,1026.2,1022.6,0,0
19-04-2021,sivakasi,4.4,13.4,0,22,33,73,39,1025.4,1020.7,0,0
20-04-2021,sivakasi,5.8,17.3,0,28,19,78,50,1019.3,1017.6,0,0
21-04-2021,sivakasi,2.6,17.8,0,0,9,82,42,1021.2,1017.6,0,0
22-04-2021,sivakasi,3.3,19,0,11,15,74,45,1019.9,1017,0,0
23-04-2021,sivakasi,2.3,14.9,0,19,28,77,42,1023.4,1020.6,0,0
24-04-2021,sivakasi,-0.8,16,0,4,9,85,36,1025,1021.2,0,0
25-04-2021,sivakasi,1,18,0,13,7,65,32,1021.9,1018.9,0,0
26-04-2021,sivakasi,3.2,21.6,0,26,28,64,37,1022.3,1016.8,0,0
27-04-2021,sivakasi,14.1,16.8,3,37,17,93,93,1017.5,1013.6,1,1
28-04-2021,sivakasi,8.7,15.9,10.8,17,26,65,52,1016.3,1012.3,1,1
29-04-2021,sivakasi,7.4,12.1,0,26,33,72,72,1013.8,1012.9,0,0
30-04-2021,sivakasi,7,15.6,0.4,24,17,72,53,1016.4,1014.7,0,0
01-05-2021,sivakasi,2.7,19.1,0,15,22,80,38,1019.2,1012.9,0,0
02-05-2021,sivakasi,8.6,20.2,0,22,35,48,28,1013.4,1012.5,0,0
03-05-2021,sivakasi,2.9,18.6,0,2,22,67,37,1019,1016.9,0,0
04-05-2021,sivakasi,1.5,17.7,0,7,7,63,28,1023.5,1019,0,0
05-05-2021,sivakasi,3.9,24.4,0,31,31,63,34,1020.7,1014.5,0,0
06-05-2021,sivakasi,14.2,17.5,0,11,11,78,86,1017.4,1014.8,0,0
07-05-2021,sivakasi,13.3,17.1,7.4,19,20,90,47,1017.7,1016.7,1,1
08-05-2021,sivakasi,2.9,15.9,0,13,24,70,31,1022.2,1020.1,0,0
09-05-2021,sivakasi,1,16.8,0,13,7,64,39,1023.5,1019.8,0,0
10-05-2021,sivakasi,9.8,15.8,7.8,31,15,94,96,1016.1,1012.9,1,1
11-05-2021,sivakasi,8.7,15.1,6.6,22,15,86,62,1018.8,1015.5,1,1
12-05-2021,sivakasi,10.5,15.8,0,22,20,76,54,1015.4,1011.8,0,0
13-05-2021,sivakasi,7.5,17,1.2,19,33,73,40,1014,1009.6,1,1
14-05-2021,sivakasi,7.1,18.4,0,20,19,66,37,1017.5,1015.4,0,0
15-05-2021,sivakasi,4.7,17.1,0,9,15,76,44,1023.9,1022.2,0,0
16-05-2021,sivakasi,2.9,20,0,15,13,67,38,1027.2,1024,0,0
17-05-2021,sivakasi,5.6,20.9,0,17,9,69,33,1026.6,1022.8,0,0
18-05-2021,sivakasi,4.9,23.2,0,22,13,68,32,1025.9,1022.2,0,0
19-05-2021,sivakasi,10,25,0,24,17,58,36,1022.9,1017.9,0,0
20-05-2021,sivakasi,14.5,26.9,0,20,20,60,46,1019.4,1015.2,0,0
21-05-2021,sivakasi,14.1,27.4,0,15,17,66,47,1019.5,1015.9,0,0
22-05-2021,sivakasi,17.2,23.5,3.2,33,15,78,89,1016.2,1012.1,1,1
23-05-2021,sivakasi,12.1,19.8,23.4,20,19,67,51,1019.4,1017.1,1,1
24-05-2021,sivakasi,7.6,19,0,4,13,66,39,1022.4,1019.8,0,0
25-05-2021,sivakasi,5.3,19.4,0,6,15,68,41,1025.2,1022.1,0,0
26-05-2021,sivakasi,4.8,20.9,0,17,9,62,34,1024.8,1021,0,0
27-05-2021,sivakasi,7.8,22.8,0,28,7,75,91,1018.7,1014.1,0,0
28-05-2021,sivakasi,16.9,24,29.4,11,35,98,45,1010.1,1008.4,1,1
29-05-2021,sivakasi,6.1,19.5,0,9,15,76,44,1019.9,1018.3,0,0
30-05-2021,sivakasi,5.9,22,0,13,13,69,39,1022.9,1018.1,0,0
31-05-2021,sivakasi,13.6,21.3,0.4,19,9,70,62,1018.8,1015.8,0,0
01-06-2021,sivakasi,14.1,26.6,0.8,20,19,77,51,1014.2,1008.5,0,0
02-06-2021,sivakasi,10,19.9,0,28,24,69,48,1016.7,1015.2,0,0
03-06-2021,sivakasi,6.1,17.6,0,17,20,63,41,1021.3,1018,0,0
04-06-2021,sivakasi,7.4,14.7,0,28,19,56,49,1022.9,1021.8,0,0
05-06-2021,sivakasi,2,17.7,0,9,17,71,41,1021.9,1018.5,0,0
06-06-2021,sivakasi,9.2,14,0,9,9,84,74,1022.1,1020.9,0,0
07-06-2021,sivakasi,9.8,19.1,5,13,7,92,73,1021.3,1019.2,1,1
08-06-2021,sivakasi,13,24.7,0,11,9,81,51,1022.5,1019.3,0,0
09-06-2021,sivakasi,11.7,25.1,0,19,22,73,56,1023.8,1019.9,0,0
10-06-2021,sivakasi,14.6,21.7,0,22,22,87,59,1022.4,1019.7,0,0
11-06-2021,sivakasi,10.8,25,0,11,0,77,47,1022.8,1018.6,0,0
12-06-2021,sivakasi,13.1,25.9,0,11,11,83,37,1020.5,1015.5,0,0
13-06-2021,sivakasi,13,26.5,0,11,4,78,38,1019.9,1016.1,0,0
14-06-2021,sivakasi,13.9,26.2,0,26,9,75,80,1017.9,1012.9,0,0
15-06-2021,sivakasi,13.5,27.4,7,11,15,81,31,1014.9,1011.3,1,1
16-06-2021,sivakasi,9,20.8,0,24,24,45,27,1016.4,1014.9,0,0
17-06-2021,sivakasi,2.7,22,0,13,13,53,32,1022.6,1019.9,0,0
18-06-2021,sivakasi,9.9,22.3,0,20,15,64,40,1025.9,1022,0,0
19-06-2021,sivakasi,12.1,21.8,0,22,19,63,51,1025.9,1021.4,0,0
20-06-2021,sivakasi,13.3,18.8,0,9,9,84,89,1023.3,1020.6,0,0
21-06-2021,sivakasi,14.7,26.6,20.2,17,11,79,47,1019.4,1015.8,1,1
22-06-2021,sivakasi,11.9,28,3.2,9,13,71,41,1018.4,1015.5,1,1
23-06-2021,sivakasi,14.9,27.6,0,17,7,61,45,1019.5,1015,0,0
24-06-2021,sivakasi,14.2,27,0,9,37,76,54,1017.3,1016,0,0
25-06-2021,sivakasi,12.5,18.2,0,9,15,71,64,1019.7,1018.8,0,0
26-06-2021,sivakasi,13.6,24.3,5.2,20,19,76,45,1021.6,1019.9,1,1
27-06-2021,sivakasi,11.9,23.8,0,20,24,58,43,1024.1,1022.3,0,0
28-06-2021,sivakasi,13,22.6,0,24,33,64,53,1026.1,1024.9,0,0
29-06-2021,sivakasi,11.5,27.7,0,20,19,62,37,1026.6,1022.2,0,0
30-06-2021,sivakasi,11.7,25.2,0,24,20,65,43,1021.8,1016.9,0,0
01-07-2021,sivakasi,16.3,21.6,0,24,17,81,80,1015.3,1012,0,0
02-07-2021,sivakasi,17.7,19.2,2.6,31,33,92,97,1005.7,998.1,1,1
03-07-2021,sivakasi,8.1,15.6,28,33,33,61,35,1010.8,1011.9,1,1
04-07-2021,sivakasi,2.6,19.1,0.2,15,24,59,35,1018.2,1015.3,0,0
05-07-2021,sivakasi,5.2,23.1,0,6,13,61,36,1020.5,1017.8,0,0
06-07-2021,sivakasi,7.5,26,0,2,13,65,28,1022.5,1020.3,0,0
07-07-2021,sivakasi,12,27.4,0,15,11,64,30,1026,1021.9,0,0
08-07-2021,sivakasi,14.8,22.8,0,9,13,88,73,1025.5,1021,0,0
09-07-2021,sivakasi,13.7,26.2,0,19,13,70,46,1022.4,1018.1,0,0
10-07-2021,sivakasi,12.7,28.5,8.8,17,11,74,32,1019.8,1016.1,1,1
11-07-2021,sivakasi,14.7,20.1,0,13,9,80,82,1017,1016.8,0,0
12-07-2021,sivakasi,10.5,25.2,12.4,7,17,84,42,1018.3,1015.5,1,1
13-07-2021,sivakasi,14.1,26.9,0,11,9,79,37,1018.5,1015.8,0,0
14-07-2021,sivakasi,12.7,30,0,15,17,67,26,1017.5,1013.7,0,0
15-07-2021,sivakasi,12.3,30.8,0,17,11,61,21,1016,1012.8,0,0
16-07-2021,sivakasi,14.3,30.2,0,24,17,64,32,1017.9,1013.5,0,0
17-07-2021,sivakasi,17.2,28.9,0,28,24,59,32,1016.6,1013.6,0,0
18-07-2021,sivakasi,18.9,29.8,0,20,22,64,38,1015.2,1012.3,0,0
19-07-2021,sivakasi,14.2,17.7,0,11,11,61,80,1013.5,1013.9,0,0
20-07-2021,sivakasi,7.8,22.2,14.8,24,31,69,23,1017.2,1015.1,1,1
21-07-2021,sivakasi,8,25.5,0,11,13,51,24,1019.5,1016,0,0
22-07-2021,sivakasi,10.9,27.1,0,13,20,67,28,1017.5,1013,0,0
23-07-2021,sivakasi,15.2,25.5,0,13,28,65,83,1016.2,1013.8,0,0
24-07-2021,sivakasi,10.8,27.4,8.2,9,13,65,33,1017.6,1014.1,1,1
25-07-2021,sivakasi,13.3,29.2,0,28,19,59,39,1018.2,1014.3,0,0
26-07-2021,sivakasi,15.6,29.4,2.8,22,22,82,40,1020.5,1017.6,1,1
27-07-2021,sivakasi,18.4,30.2,6.8,17,11,69,39,1024.3,1020.7,1,1
28-07-2021,sivakasi,17.3,30.4,0,24,11,62,39,1023.6,1017.9,0,0
29-07-2021,sivakasi,18.1,26.5,0,26,33,55,72,1017.2,1014.1,0,0
30-07-2021,sivakasi,16,32,0,26,22,65,42,1014.6,1011,0,0
31-07-2021,sivakasi,20.1,32.2,0,35,22,61,35,1018.1,1014.7,0,0
01-08-2021,sivakasi,19.5,31.3,0,30,19,60,36,1019.1,1014.3,0,0
02-08-2021,sivakasi,21.6,23.8,0,30,13,68,92,1014.6,1012.6,0,0
03-08-2021,sivakasi,17.9,27.6,24.4,9,11,89,53,1013.3,1009.2,1,1
04-08-2021,sivakasi,18.3,28,1,7,11,80,45,1013,1010.5,0,0
05-08-2021,sivakasi,19,22.2,0,13,19,76,93,1013.1,1012,0,0
06-08-2021,sivakasi,13.6,29.3,13.4,11,11,91,40,1016.7,1014.9,1,1
07-08-2021,sivakasi,15.2,29.7,0,20,13,55,45,1021.5,1020.9,0,0
08-08-2021,sivakasi,15.5,23.5,0,24,13,54,48,1022.2,1020.1,0,0
09-08-2021,sivakasi,13.8,27.4,0,30,20,46,34,1021.7,1018.3,0,0
10-08-2021,sivakasi,17.1,28.9,0,26,30,53,32,1022.8,1020.2,0,0
11-08-2021,sivakasi,15.3,29.5,0,22,20,50,34,1023.5,1019.4,0,0
12-08-2021,sivakasi,14,29.2,0,30,13,44,29,1021.6,1017.5,0,0
13-08-2021,sivakasi,15.2,28.2,0,19,19,55,29,1018.7,1015.5,0,0
14-08-2021,sivakasi,17.6,30.2,0,31,24,51,31,1015.9,1011,0,0
15-08-2021,sivakasi,19.1,27,0,30,28,68,47,1013.7,1009.9,0,0
16-08-2021,sivakasi,18.7,27.2,0,28,22,64,97,1011.1,1009.9,0,0
17-08-2021,sivakasi,18.5,23.6,30.6,30,19,79,91,1011.2,1010.2,1,1
18-08-2021,sivakasi,18.2,26.1,8.2,15,15,89,63,1012.6,1010,1,1
19-08-2021,sivakasi,19.3,26.4,1.2,31,22,75,68,1014.8,1013.7,1,1
20-08-2021,sivakasi,20,25.2,0,24,24,71,65,1015.5,1012.3,0,0
21-08-2021,sivakasi,18.3,22.3,3.8,17,22,88,84,1010.9,1007.9,1,1
22-08-2021,sivakasi,17,29.2,2.2,13,13,70,48,1010.1,1006.2,1,1
23-08-2021,sivakasi,18.8,29.4,0,19,13,68,49,1010.6,1007.2,0,0
24-08-2021,sivakasi,17.2,31.3,1.4,19,19,67,44,1013.2,1010.3,1,1
25-08-2021,sivakasi,19.5,31.3,0,31,24,64,47,1014.9,1012.4,0,0
26-08-2021,sivakasi,21.3,33.4,0,31,26,66,47,1015.4,1011.5,0,0
27-08-2021,sivakasi,21,27.1,1.4,26,15,78,99,1011.3,1008.3,1,1
28-08-2021,sivakasi,20.6,24.9,9.2,7,9,91,74,1008.1,1006.1,1,1
29-08-2021,sivakasi,16.5,31.4,0.2,9,15,95,29,1007.6,1005.5,0,0
30-08-2021,sivakasi,16.2,32.4,0,11,20,48,23,1011.2,1009,0,0
31-08-2021,sivakasi,18,32.2,0,15,7,60,30,1012.5,1008.4,0,0
01-09-2021,sivakasi,17.3,35,0.4,28,9,64,27,1010.5,1005.9,0,0
02-09-2021,sivakasi,20.8,32.4,0.2,28,6,89,46,1007.6,1001.7,0,0
03-09-2021,sivakasi,20.3,28.8,1.4,19,35,77,34,1005,1006,1,1
04-09-2021,sivakasi,17.5,23.6,0.4,13,20,59,47,1008.2,1008.8,0,0
05-09-2021,sivakasi,16.7,21.9,1,13,17,88,69,1006.7,1002.9,0,0
06-09-2021,sivakasi,10.8,23.1,1,35,28,37,23,1006.5,1007,0,0
07-09-2021,sivakasi,8.1,28.9,0,11,19,36,15,1011.7,1009.7,0,0
08-09-2021,sivakasi,12.7,30.7,0,17,9,50,28,1014.5,1013.1,0,0
09-09-2021,sivakasi,19,27.3,0,13,15,67,69,1016.7,1016.6,0,0
10-09-2021,sivakasi,18.7,30.7,0.2,26,15,47,42,1017.6,1015.5,0,0
11-09-2021,sivakasi,20.5,30.8,0,11,20,67,46,1015.2,1011.2,0,0
12-09-2021,sivakasi,20.5,27.2,0,20,15,69,75,1008.7,1004.8,0,0
13-09-2021,sivakasi,18.2,32.6,0.4,6,20,73,36,1003.2,1000.8,0,0
14-09-2021,sivakasi,16.2,34,0,22,19,52,34,1011.5,1010,0,0
15-09-2021,sivakasi,15.9,34.1,0,17,17,51,29,1016.4,1012.3,0,0
16-09-2021,sivakasi,19.1,36.1,0,13,24,56,26,1016.7,1012.3,0,0
17-09-2021,sivakasi,20.6,36.9,0,17,15,50,25,1015.7,1011.7,0,0
18-09-2021,sivakasi,20.2,35.7,0,26,11,51,20,1015.1,1010.6,0,0
19-09-2021,sivakasi,22.6,34.3,0,19,9,66,77,1013.2,1009.3,0,0
20-09-2021,sivakasi,20.3,34.9,9.4,17,9,56,36,1010.4,1005.9,1,1
21-09-2021,sivakasi,18.9,33.6,1.4,11,9,71,41,1008.3,1005.3,1,1
22-09-2021,sivakasi,21.6,26.9,0,22,19,81,82,1006.4,1005.3,0,0
23-09-2021,sivakasi,15.6,30.2,3.2,20,28,80,39,1006.7,1004.1,1,1
24-09-2021,sivakasi,19.5,31.8,0,35,22,52,37,1008,1006.3,0,0
25-09-2021,sivakasi,16.5,33.8,0,17,20,48,29,1009.4,1006.4,0,0
